Customer_ID,Age,Gender,Region,Income_Level,Coat_Type,Units_Sold,Price_per_Unit,Revenue,Cost_per_Unit,Total_Cost,Profit,Profit_Margin_%,High_Margin
1335,46,Male,North West,34345.0,Fleece,1,148.29,148.29,88.67,88.67,59.62,40.21,1
1336,60,Female,Wales,18967.0,Softshell,1,215.84,215.84,157.21,157.21,58.63,27.16,0
1337,39,Female,North East,45013.0,Down Jacket,4,168.86,675.44,125.67,502.68,172.76,25.58,0
1338,43,Male,North West,25385.0,3-in-1 Jacket,3,173.51,520.53,122.72,368.16,152.37,29.27,0
1339,45,Male,Northern Ireland,24338.0,3-in-1 Jacket,1,96.52,96.52,63.56,63.56,32.96,34.15,0
1340,67,Other,South East,58790.0,Fleece,2,102.5,205.0,75.99,151.98,53.02,25.86,0
1341,38,Female,London,40543.0,3-in-1 Jacket,3,195.09,585.27,113.3,339.9,245.37,41.92,1
1342,66,Male,Wales,44624.0,3-in-1 Jacket,3,194.76,584.28,125.76,377.28,207.0,35.43,1
1343,24,Other,South West,39589.0,Waterproof Jacket,4,246.45,985.8,162.05,648.2,337.6,34.25,0
1344,34,Other,Scotland,30475.0,3-in-1 Jacket,4,201.03,804.12,130.34,521.36,282.76,35.16,1
1345,37,Female,Wales,21932.0,Softshell,1,163.85,163.85,116.41,116.41,47.44,28.95,0
1346,58,Female,North East,32012.0,Fleece,4,225.75,903.0,154.43,617.72,285.28,31.59,0
1347,66,Other,Northern Ireland,25218.0,Down Jacket,3,97.76,293.28,56.24,168.72,124.56,42.47,1
1348,37,Male,Scotland,25819.0,Down Jacket,1,156.38,156.38,96.84,96.84,59.54,38.07,1
1349,39,Other,North West,19168.0,Waterproof Jacket,1,128.81,128.81,79.58,79.58,49.23,38.22,1
1350,45,Female,Wales,36145.0,Down Jacket,3,97.79,293.37,64.85,194.55,98.82,33.68,0
1351,57,Male,South East,50734.0,Down Jacket,1,209.8,209.8,127.62,127.62,82.18,39.17,1
1352,66,Male,Scotland,40581.0,Fleece,2,166.83,333.66,95.67,191.34,142.32,42.65,1
1353,24,Other,Midlands,33942.0,Fleece,2,174.65,349.3,118.89,237.78,111.52,31.93,0
1354,18,Female,Northern Ireland,34594.0,Softshell,1,149.91,149.91,107.97,107.97,41.94,27.98,0
1355,49,Other,London,4522.0,Waterproof Jacket,4,158.26,633.04,116.53,466.12,166.92,26.37,0
1356,30,Other,Scotland,30762.0,Down Jacket,2,99.72,199.44,74.24,148.48,50.96,25.55,0
1357,47,Other,North East,20733.0,Softshell,1,194.4,194.4,137.29,137.29,57.11,29.38,0
1358,40,Male,Wales,36344.0,Waterproof Jacket,2,153.52,307.04,88.73,177.46,129.58,42.2,1
1359,68,Male,North West,32400.0,Down Jacket,4,218.85,875.4,157.71,630.84,244.56,27.94,0
1360,36,Female,London,26307.0,Down Jacket,3,113.37,340.11,71.42,214.26,125.85,37.0,1
1361,49,Female,London,36119.0,Fleece,1,114.86,114.86,79.94,79.94,34.92,30.4,0
1362,47,Other,Northern Ireland,36033.0,3-in-1 Jacket,1,189.78,189.78,124.54,124.54,65.24,34.38,0
1363,46,Other,North East,50186.0,Waterproof Jacket,1,223.82,223.82,160.19,160.19,63.63,28.43,0
1364,66,Other,North West,41864.0,Down Jacket,1,160.27,160.27,101.79,101.79,58.48,36.49,1
1365,62,Female,London,37170.0,Waterproof Jacket,1,203.58,203.58,114.48,114.48,89.1,43.77,1
1366,46,Male,North East,25525.0,Softshell,1,249.89,249.89,165.27,165.27,84.62,33.86,0
1367,47,Male,North East,24266.0,Softshell,4,248.35,993.4,145.1,580.4,413.0,41.57,1
1368,33,Other,South West,40988.0,3-in-1 Jacket,3,206.54,619.62,153.48,460.44,159.18,25.69,0
1369,57,Other,Wales,32999.0,Down Jacket,4,205.73,822.92,134.83,539.32,283.6,34.46,0
1370,36,Other,London,37494.0,Fleece,4,122.1,488.4,80.67,322.68,165.72,33.93,0
1371,35,Other,London,44780.0,Down Jacket,3,221.7,665.1,162.16,486.48,178.62,26.86,0
1372,18,Female,North East,19869.0,Waterproof Jacket,4,148.87,595.48,100.47,401.88,193.6,32.51,0
1373,31,Male,London,48970.0,Softshell,2,243.54,487.08,148.69,297.38,189.7,38.95,1
1374,68,Other,North East,44694.0,Waterproof Jacket,4,93.84,375.36,57.17,228.68,146.68,39.08,1
1375,64,Female,London,14456.0,3-in-1 Jacket,1,154.09,154.09,100.21,100.21,53.88,34.97,0
1376,67,Other,North East,58531.0,Softshell,2,174.49,348.98,126.21,252.42,96.56,27.67,0
1377,19,Other,South West,38214.0,Fleece,2,148.88,297.76,105.55,211.1,86.66,29.1,0
1378,45,Male,Wales,30215.0,Softshell,3,115.8,347.4,85.99,257.97,89.43,25.74,0
1379,66,Other,North East,40191.0,Down Jacket,4,180.81,723.24,102.05,408.2,315.04,43.56,1
1380,67,Male,London,25225.0,Down Jacket,4,208.51,834.04,125.87,503.48,330.56,39.63,1
1381,47,Male,North West,40461.0,Softshell,2,189.62,379.24,107.33,214.66,164.58,43.4,1
1382,55,Male,Wales,27065.0,3-in-1 Jacket,4,119.86,479.44,83.93,335.72,143.72,29.98,0
1383,68,Female,South West,55204.0,Down Jacket,4,204.37,817.48,118.16,472.64,344.84,42.18,1
1384,21,Female,North East,35601.0,Down Jacket,3,123.67,371.01,70.49,211.47,159.54,43.0,1
1385,18,Male,North West,41498.0,Fleece,2,109.78,219.56,72.71,145.42,74.14,33.77,0
1386,25,Other,North East,27139.0,Softshell,1,197.41,197.41,124.82,124.82,72.59,36.77,1
1387,46,Male,London,43165.0,Down Jacket,2,223.27,446.54,154.73,309.46,137.08,30.7,0
1388,56,Other,Scotland,34874.0,3-in-1 Jacket,3,161.86,485.58,104.79,314.37,171.21,35.26,1
1389,20,Male,Northern Ireland,20881.0,Waterproof Jacket,3,170.34,511.02,108.18,324.54,186.48,36.49,1
1390,49,Other,South East,32612.0,Softshell,3,131.47,394.41,83.5,250.5,143.91,36.49,1
1391,27,Female,North West,54311.0,Fleece,4,164.09,656.36,118.86,475.44,180.92,27.56,0
1392,27,Other,Midlands,43590.0,Down Jacket,2,102.44,204.88,64.44,128.88,76.0,37.09,1
1393,36,Male,North East,31210.0,3-in-1 Jacket,4,242.49,969.96,149.54,598.16,371.8,38.33,1
1394,63,Female,North East,16308.0,Softshell,4,216.06,864.24,133.46,533.84,330.4,38.23,1
1395,51,Other,South East,26675.0,3-in-1 Jacket,2,193.56,387.12,114.07,228.14,158.98,41.07,1
1396,50,Other,South East,20935.0,3-in-1 Jacket,3,171.49,514.47,123.84,371.52,142.95,27.79,0
1397,40,Other,Midlands,16550.0,Fleece,1,214.67,214.67,124.36,124.36,90.31,42.07,1
1398,45,Other,London,42856.0,Softshell,1,164.11,164.11,120.08,120.08,44.03,26.83,0
1399,49,Other,Northern Ireland,35624.0,Down Jacket,2,131.0,262.0,79.48,158.96,103.04,39.33,1
1400,67,Female,Scotland,52951.0,Fleece,2,107.26,214.52,78.29,156.58,57.94,27.01,0
1401,24,Female,Scotland,25024.0,Down Jacket,3,190.09,570.27,134.61,403.83,166.44,29.19,0
1402,46,Female,South West,34977.0,Waterproof Jacket,2,238.0,476.0,158.6,317.2,158.8,33.36,0
1403,25,Female,South West,21058.0,3-in-1 Jacket,2,106.12,212.24,72.57,145.14,67.1,31.62,0
1404,18,Male,London,29051.0,Waterproof Jacket,3,110.6,331.8,68.04,204.12,127.68,38.48,1
1405,20,Female,South West,32779.0,3-in-1 Jacket,3,153.71,461.13,102.19,306.57,154.56,33.52,0
1406,41,Other,South West,31253.0,Fleece,4,217.17,868.68,132.14,528.56,340.12,39.15,1
1407,40,Other,Midlands,35535.0,Down Jacket,2,129.97,259.94,81.94,163.88,96.06,36.95,1
1408,25,Female,Midlands,44716.0,Down Jacket,1,123.17,123.17,86.58,86.58,36.59,29.71,0
1409,64,Other,South West,43664.0,Fleece,2,185.39,370.78,111.01,222.02,148.76,40.12,1
1410,54,Female,Wales,27307.0,Softshell,1,171.05,171.05,122.77,122.77,48.28,28.23,0
1411,20,Other,Wales,34696.0,Waterproof Jacket,1,90.24,90.24,56.42,56.42,33.82,37.48,1
1412,68,Male,London,42941.0,Waterproof Jacket,1,93.85,93.85,61.61,61.61,32.24,34.35,0
1413,50,Male,Scotland,45357.0,Down Jacket,4,189.31,757.24,139.79,559.16,198.08,26.16,0
1414,45,Female,South East,28388.0,Down Jacket,3,159.07,477.21,109.16,327.48,149.73,31.38,0
1415,64,Female,London,42082.0,Down Jacket,3,245.07,735.21,166.43,499.29,235.92,32.09,0
1416,25,Female,South West,38311.0,Fleece,4,195.35,781.4,135.25,541.0,240.4,30.77,0
1417,51,Other,Midlands,24340.0,Softshell,3,81.71,245.13,59.94,179.82,65.31,26.64,0
1418,52,Female,North East,43002.0,Waterproof Jacket,4,161.77,647.08,97.01,388.04,259.04,40.03,1
1419,49,Male,North West,36515.0,3-in-1 Jacket,2,150.46,300.92,101.21,202.42,98.5,32.73,0
1420,41,Other,Midlands,17586.0,Fleece,4,98.14,392.56,61.84,247.36,145.2,36.99,1
1421,31,Female,Wales,32061.0,Waterproof Jacket,3,236.95,710.85,130.88,392.64,318.21,44.76,1
1422,49,Other,Midlands,35399.0,Softshell,3,216.85,650.55,124.7,374.1,276.45,42.49,1
1423,63,Other,South East,28942.0,Fleece,2,119.11,238.22,73.25,146.5,91.72,38.5,1
1424,60,Female,South West,47282.0,Waterproof Jacket,4,123.52,494.08,81.89,327.56,166.52,33.7,0
1425,33,Other,North East,47645.0,Fleece,2,85.44,170.88,62.05,124.1,46.78,27.38,0
1426,21,Male,Wales,31175.0,Waterproof Jacket,1,130.44,130.44,92.38,92.38,38.06,29.18,0
1427,69,Male,Wales,30078.0,Waterproof Jacket,4,179.39,717.56,118.52,474.08,243.48,33.93,0
1428,54,Other,Northern Ireland,33688.0,Softshell,2,151.54,303.08,85.59,171.18,131.9,43.52,1
1429,38,Female,Scotland,32999.0,3-in-1 Jacket,2,244.77,489.54,148.62,297.24,192.3,39.28,1
1430,31,Other,South East,29075.0,Softshell,3,89.53,268.59,55.81,167.43,101.16,37.66,1
1431,48,Male,Wales,-2088.0,Waterproof Jacket,4,180.54,722.16,121.75,487.0,235.16,32.56,0
1432,65,Other,Scotland,52548.0,Fleece,1,225.91,225.91,127.18,127.18,98.73,43.7,1
1433,35,Other,Wales,35004.0,Softshell,1,161.73,161.73,106.1,106.1,55.63,34.4,0
1434,24,Male,South West,33217.0,3-in-1 Jacket,4,80.5,322.0,58.79,235.16,86.84,26.97,0
1435,27,Other,Scotland,38252.0,Waterproof Jacket,4,121.28,485.12,83.81,335.24,149.88,30.9,0
1436,24,Other,Northern Ireland,34199.0,Softshell,2,135.04,270.08,95.8,191.6,78.48,29.06,0
1437,50,Female,South West,30697.0,Softshell,3,244.22,732.66,167.62,502.86,229.8,31.37,0
1438,40,Female,North East,24944.0,Softshell,3,235.0,705.0,138.96,416.88,288.12,40.87,1
1439,38,Male,South East,16614.0,Softshell,3,241.36,724.08,138.08,414.24,309.84,42.79,1
1440,36,Male,South East,21456.0,Fleece,4,220.38,881.52,157.77,631.08,250.44,28.41,0
1441,65,Male,North West,23833.0,3-in-1 Jacket,3,139.78,419.34,96.32,288.96,130.38,31.09,0
1442,36,Female,North West,41509.0,3-in-1 Jacket,2,234.0,468.0,155.61,311.22,156.78,33.5,0
1443,53,Male,Scotland,42246.0,Waterproof Jacket,4,246.89,987.56,145.14,580.56,407.0,41.21,1
1444,46,Male,South East,26182.0,Down Jacket,4,139.51,558.04,93.57,374.28,183.76,32.93,0
1445,35,Male,Scotland,8363.0,Fleece,3,124.29,372.87,69.14,207.42,165.45,44.37,1
1446,19,Female,North West,35091.0,Waterproof Jacket,1,172.98,172.98,99.25,99.25,73.73,42.62,1
1447,18,Other,North East,30785.0,Waterproof Jacket,1,111.82,111.82,68.48,68.48,43.34,38.76,1
1448,64,Male,Wales,30537.0,Softshell,2,85.55,171.1,54.64,109.28,61.82,36.13,1
1449,22,Other,Midlands,44559.0,Down Jacket,3,240.79,722.37,138.24,414.72,307.65,42.59,1
1450,37,Male,Scotland,36387.0,Down Jacket,3,237.38,712.14,136.25,408.75,303.39,42.6,1
1451,28,Other,North East,25236.0,Fleece,4,107.65,430.6,74.84,299.36,131.24,30.48,0
1452,59,Female,South East,22936.0,Down Jacket,4,149.32,597.28,99.14,396.56,200.72,33.61,0
1453,19,Female,Wales,32374.0,Waterproof Jacket,3,221.28,663.84,145.33,435.99,227.85,34.32,0
1454,20,Male,Northern Ireland,25936.0,Down Jacket,4,192.37,769.48,123.21,492.84,276.64,35.95,1
1455,40,Other,North West,34276.0,Down Jacket,3,147.11,441.33,109.64,328.92,112.41,25.47,0
1456,29,Female,Midlands,45261.0,3-in-1 Jacket,2,206.51,413.02,115.64,231.28,181.74,44.0,1
1457,37,Male,North East,21202.0,Waterproof Jacket,4,232.5,930.0,136.27,545.08,384.92,41.39,1
1458,22,Male,Wales,35878.0,Down Jacket,3,237.45,712.35,161.35,484.05,228.3,32.05,0
1459,54,Female,South West,44150.0,Down Jacket,4,144.4,577.6,83.36,333.44,244.16,42.27,1
1460,55,Female,London,34138.0,Softshell,2,109.51,219.02,73.14,146.28,72.74,33.21,0
1461,47,Male,Midlands,42216.0,Down Jacket,4,235.18,940.72,156.05,624.2,316.52,33.65,0
1462,26,Other,Midlands,32127.0,Down Jacket,3,95.73,287.19,71.24,213.72,73.47,25.58,0
1463,51,Other,London,36708.0,3-in-1 Jacket,4,202.69,810.76,147.29,589.16,221.6,27.33,0
1464,61,Other,Northern Ireland,39408.0,Waterproof Jacket,4,103.88,415.52,76.78,307.12,108.4,26.09,0
1465,52,Male,South West,29280.0,Fleece,3,146.2,438.6,83.73,251.19,187.41,42.73,1
1466,69,Female,North West,54907.0,Waterproof Jacket,1,149.96,149.96,108.52,108.52,41.44,27.63,0
1467,39,Male,North East,40776.0,Softshell,4,106.99,427.96,61.61,246.44,181.52,42.42,1
1468,61,Female,Wales,48030.0,Waterproof Jacket,4,236.86,947.44,160.26,641.04,306.4,32.34,0
1469,41,Other,North East,45710.0,Down Jacket,2,80.45,160.9,55.83,111.66,49.24,30.6,0
1470,34,Other,South West,38273.0,Softshell,1,231.95,231.95,135.03,135.03,96.92,41.78,1
1471,27,Female,North East,48858.0,Waterproof Jacket,2,230.25,460.5,155.77,311.54,148.96,32.35,0
1472,47,Female,London,36879.0,Softshell,3,133.88,401.64,75.04,225.12,176.52,43.95,1
1473,63,Male,Midlands,27702.0,Fleece,3,199.73,599.19,121.57,364.71,234.48,39.13,1
1474,40,Other,North East,35148.0,Waterproof Jacket,2,122.98,245.96,90.3,180.6,65.36,26.57,0
1475,49,Male,Scotland,24938.0,Down Jacket,4,208.99,835.96,122.12,488.48,347.48,41.57,1
1476,34,Male,South West,13983.0,Softshell,1,175.39,175.39,98.75,98.75,76.64,43.7,1
1477,67,Male,Northern Ireland,26475.0,3-in-1 Jacket,2,131.04,262.08,83.7,167.4,94.68,36.13,1
1478,68,Other,Scotland,35729.0,Softshell,2,148.04,296.08,106.61,213.22,82.86,27.99,0
1479,34,Male,London,45619.0,3-in-1 Jacket,3,197.28,591.84,111.53,334.59,257.25,43.47,1
1480,31,Male,South East,26445.0,Down Jacket,4,234.04,936.16,145.36,581.44,354.72,37.89,1
1481,26,Male,London,45102.0,Fleece,1,102.22,102.22,74.62,74.62,27.6,27.0,0
1482,57,Male,Northern Ireland,22893.0,3-in-1 Jacket,2,177.13,354.26,101.61,203.22,151.04,42.64,1
1483,19,Male,Northern Ireland,25805.0,Fleece,1,123.13,123.13,75.37,75.37,47.76,38.79,1
1484,62,Male,Scotland,49492.0,Softshell,1,216.23,216.23,152.59,152.59,63.64,29.43,0
1485,42,Other,South West,35476.0,Down Jacket,2,91.94,183.88,60.56,121.12,62.76,34.13,0
1486,56,Male,North West,33264.0,3-in-1 Jacket,1,197.12,197.12,141.23,141.23,55.89,28.35,0
1487,26,Female,Midlands,37353.0,Softshell,3,109.74,329.22,62.81,188.43,140.79,42.76,1
1488,39,Male,Scotland,22936.0,Waterproof Jacket,4,181.39,725.56,133.16,532.64,192.92,26.59,0
1489,60,Male,Northern Ireland,31692.0,Softshell,4,222.07,888.28,163.66,654.64,233.64,26.3,0
1490,63,Other,South East,35027.0,Fleece,4,208.36,833.44,121.07,484.28,349.16,41.89,1
1491,21,Other,Wales,47314.0,Down Jacket,3,208.0,624.0,115.81,347.43,276.57,44.32,1
1492,43,Female,Northern Ireland,18296.0,Down Jacket,3,168.03,504.09,125.68,377.04,127.05,25.2,0
1493,46,Female,Northern Ireland,52630.0,Softshell,3,231.43,694.29,149.61,448.83,245.46,35.35,1
1494,62,Other,Scotland,33754.0,Waterproof Jacket,4,179.98,719.92,119.58,478.32,241.6,33.56,0
1495,51,Other,Northern Ireland,23894.0,Fleece,1,235.98,235.98,158.86,158.86,77.12,32.68,0
1496,40,Male,Northern Ireland,22084.0,Softshell,3,172.91,518.73,122.41,367.23,151.5,29.21,0
1497,54,Other,South West,37731.0,Softshell,2,166.01,332.02,118.27,236.54,95.48,28.76,0
1498,28,Female,Midlands,21528.0,Down Jacket,3,117.8,353.4,69.36,208.08,145.32,41.12,1
1499,23,Male,South East,29399.0,Fleece,2,172.61,345.22,103.1,206.2,139.02,40.27,1
1500,35,Female,South West,32501.0,Waterproof Jacket,4,103.9,415.6,75.37,301.48,114.12,27.46,0
1501,38,Male,North West,46437.0,Down Jacket,2,227.85,455.7,162.66,325.32,130.38,28.61,0
1502,59,Other,North West,45185.0,Softshell,3,194.9,584.7,131.27,393.81,190.89,32.65,0
1503,53,Female,North East,28570.0,Down Jacket,3,248.92,746.76,186.43,559.29,187.47,25.1,0
1504,58,Male,Scotland,32873.0,Down Jacket,1,95.66,95.66,66.68,66.68,28.98,30.29,0
1505,55,Male,Scotland,19046.0,3-in-1 Jacket,4,120.91,483.64,71.72,286.88,196.76,40.68,1
1506,51,Other,London,14609.0,Down Jacket,2,229.12,458.24,164.81,329.62,128.62,28.07,0
1507,34,Other,South East,22709.0,Down Jacket,4,147.19,588.76,93.16,372.64,216.12,36.71,1
1508,54,Other,Northern Ireland,46231.0,Fleece,3,159.27,477.81,88.75,266.25,211.56,44.28,1
1509,42,Female,South East,42801.0,Down Jacket,1,226.31,226.31,139.02,139.02,87.29,38.57,1
1510,55,Male,North East,38834.0,Waterproof Jacket,3,168.71,506.13,118.55,355.65,150.48,29.73,0
1511,29,Other,London,20424.0,Softshell,3,112.89,338.67,83.77,251.31,87.36,25.8,0
1512,40,Female,South West,27883.0,Fleece,3,231.65,694.95,140.2,420.6,274.35,39.48,1
1513,59,Female,South East,26422.0,Down Jacket,2,85.28,170.56,51.11,102.22,68.34,40.07,1
1514,39,Female,South West,33340.0,Waterproof Jacket,3,232.22,696.66,153.9,461.7,234.96,33.73,0
1515,38,Other,North West,32709.0,Softshell,4,88.59,354.36,63.11,252.44,101.92,28.76,0
1516,44,Other,North East,24980.0,Fleece,4,193.19,772.76,135.1,540.4,232.36,30.07,0
1517,48,Male,Northern Ireland,38492.0,Waterproof Jacket,1,92.19,92.19,61.03,61.03,31.16,33.8,0
1518,23,Male,Midlands,37289.0,Down Jacket,4,200.06,800.24,135.3,541.2,259.04,32.37,0
1519,44,Other,Scotland,27712.0,3-in-1 Jacket,3,85.78,257.34,51.33,153.99,103.35,40.16,1
1520,57,Female,North East,38043.0,3-in-1 Jacket,3,223.22,669.66,142.08,426.24,243.42,36.35,1
1521,51,Female,South East,46243.0,Fleece,4,159.21,636.84,95.7,382.8,254.04,39.89,1
1522,29,Female,Wales,49281.0,Waterproof Jacket,1,95.89,95.89,69.7,69.7,26.19,27.31,0
1523,62,Male,Scotland,39907.0,Softshell,1,200.16,200.16,114.59,114.59,85.57,42.75,1
1524,24,Female,Scotland,39613.0,Waterproof Jacket,4,163.18,652.72,111.93,447.72,205.0,31.41,0
1525,27,Male,Wales,32599.0,3-in-1 Jacket,2,112.46,224.92,67.71,135.42,89.5,39.79,1
1526,62,Male,London,45297.0,Fleece,2,82.66,165.32,53.33,106.66,58.66,35.48,1
1527,34,Female,London,24296.0,Down Jacket,2,151.06,302.12,92.13,184.26,117.86,39.01,1
1528,43,Female,Wales,44139.0,Waterproof Jacket,2,94.56,189.12,58.12,116.24,72.88,38.54,1
1529,38,Other,Midlands,32124.0,3-in-1 Jacket,4,96.01,384.04,57.81,231.24,152.8,39.79,1
1530,45,Other,North West,49909.0,Softshell,1,125.45,125.45,87.89,87.89,37.56,29.94,0
1531,63,Female,Wales,40882.0,Fleece,3,187.18,561.54,116.64,349.92,211.62,37.69,1
1532,19,Male,North West,34321.0,Down Jacket,3,170.08,510.24,118.25,354.75,155.49,30.47,0
1533,60,Male,Midlands,32635.0,Waterproof Jacket,4,91.73,366.92,58.82,235.28,131.64,35.88,1
1534,18,Male,North East,40256.0,Softshell,3,244.63,733.89,161.32,483.96,249.93,34.06,0
1535,68,Male,North West,39771.0,Down Jacket,2,230.82,461.64,152.03,304.06,157.58,34.13,0
1536,53,Male,Scotland,31017.0,3-in-1 Jacket,1,124.07,124.07,92.45,92.45,31.62,25.49,0
1537,68,Other,Scotland,35918.0,3-in-1 Jacket,4,100.8,403.2,62.84,251.36,151.84,37.66,1
1538,43,Female,Midlands,43964.0,Softshell,1,240.21,240.21,142.09,142.09,98.12,40.85,1
1539,46,Other,North West,21366.0,3-in-1 Jacket,4,158.39,633.56,116.0,464.0,169.56,26.76,0
1540,38,Male,South West,42259.0,Fleece,4,132.9,531.6,77.74,310.96,220.64,41.5,1
1541,28,Male,Midlands,40212.0,Softshell,4,163.36,653.44,117.11,468.44,185.0,28.31,0
1542,57,Male,Midlands,46866.0,3-in-1 Jacket,4,211.37,845.48,122.6,490.4,355.08,42.0,1
1543,28,Male,South West,27843.0,Waterproof Jacket,1,108.63,108.63,74.06,74.06,34.57,31.82,0
1544,53,Female,North West,35057.0,3-in-1 Jacket,3,210.47,631.41,122.1,366.3,265.11,41.99,1
1545,66,Male,North West,37051.0,Fleece,4,207.41,829.64,152.37,609.48,220.16,26.54,0
1546,56,Female,Scotland,42388.0,Down Jacket,2,171.69,343.38,113.83,227.66,115.72,33.7,0
1547,57,Male,Midlands,39291.0,Down Jacket,4,227.19,908.76,139.92,559.68,349.08,38.41,1
1548,52,Female,Midlands,22604.0,3-in-1 Jacket,1,102.46,102.46,59.23,59.23,43.23,42.19,1
1549,51,Other,Northern Ireland,37910.0,Down Jacket,4,181.23,724.92,113.13,452.52,272.4,37.58,1
1550,64,Male,North East,55042.0,3-in-1 Jacket,2,156.39,312.78,108.07,216.14,96.64,30.9,0
1551,41,Female,Midlands,41118.0,Fleece,1,151.79,151.79,95.17,95.17,56.62,37.3,1
1552,39,Other,South East,51380.0,Down Jacket,4,122.94,491.76,73.67,294.68,197.08,40.08,1
1553,22,Male,North East,45431.0,Waterproof Jacket,2,143.29,286.58,95.36,190.72,95.86,33.45,0
1554,50,Male,South East,48624.0,3-in-1 Jacket,1,98.39,98.39,62.34,62.34,36.05,36.64,1
1555,53,Male,North West,38100.0,Down Jacket,4,122.77,491.08,71.59,286.36,204.72,41.69,1
1556,64,Female,North East,40218.0,Fleece,2,126.23,252.46,73.31,146.62,105.84,41.92,1
1557,37,Female,Midlands,37555.0,Fleece,1,202.51,202.51,140.03,140.03,62.48,30.85,0
1558,36,Other,South West,35043.0,Waterproof Jacket,4,88.25,353.0,65.74,262.96,90.04,25.51,0
1559,52,Female,Scotland,42422.0,Fleece,1,190.7,190.7,113.78,113.78,76.92,40.34,1
1560,69,Female,South East,29790.0,Fleece,2,117.64,235.28,82.89,165.78,69.5,29.54,0
1561,60,Male,North East,53854.0,Down Jacket,4,93.92,375.68,53.3,213.2,162.48,43.25,1
1562,34,Male,Midlands,25720.0,3-in-1 Jacket,4,131.14,524.56,82.13,328.52,196.04,37.37,1
1563,62,Male,North East,43114.0,Softshell,4,118.16,472.64,76.96,307.84,164.8,34.87,0
1564,60,Male,Midlands,48787.0,Fleece,2,173.85,347.7,104.96,209.92,137.78,39.63,1
1565,51,Male,Midlands,33234.0,Fleece,3,140.75,422.25,92.32,276.96,145.29,34.41,0
1566,26,Male,Midlands,23870.0,Softshell,4,244.22,976.88,177.43,709.72,267.16,27.35,0
1567,43,Male,Northern Ireland,46555.0,Fleece,2,243.8,487.6,180.14,360.28,127.32,26.11,0
1568,19,Other,Scotland,37034.0,Down Jacket,1,155.43,155.43,88.61,88.61,66.82,42.99,1
1569,26,Other,South West,43133.0,Down Jacket,1,215.16,215.16,130.04,130.04,85.12,39.56,1
1570,26,Other,South West,33905.0,Softshell,2,82.26,164.52,61.35,122.7,41.82,25.42,0
1571,57,Other,North East,52319.0,Fleece,3,173.13,519.39,104.59,313.77,205.62,39.59,1
1572,34,Male,North East,13830.0,Fleece,2,206.36,412.72,142.09,284.18,128.54,31.14,0
1573,18,Other,Midlands,38762.0,3-in-1 Jacket,1,116.88,116.88,70.21,70.21,46.67,39.93,1
1574,42,Male,Northern Ireland,48417.0,Fleece,1,90.4,90.4,56.16,56.16,34.24,37.88,1
1575,60,Other,Midlands,36053.0,Down Jacket,4,106.51,426.04,62.66,250.64,175.4,41.17,1
1576,57,Female,Northern Ireland,38024.0,Waterproof Jacket,3,155.11,465.33,111.87,335.61,129.72,27.88,0
1577,59,Other,Midlands,30660.0,Waterproof Jacket,2,166.08,332.16,120.66,241.32,90.84,27.35,0
1578,42,Other,South East,35207.0,Waterproof Jacket,1,144.75,144.75,88.21,88.21,56.54,39.06,1
1579,56,Male,South East,18281.0,Waterproof Jacket,1,154.8,154.8,110.64,110.64,44.16,28.53,0
1580,52,Other,North West,27816.0,Fleece,1,159.94,159.94,99.43,99.43,60.51,37.83,1
1581,20,Female,Midlands,27132.0,Fleece,2,210.8,421.6,120.11,240.22,181.38,43.02,1
1582,67,Male,Scotland,41691.0,3-in-1 Jacket,2,97.89,195.78,68.68,137.36,58.42,29.84,0
1583,54,Male,North West,29286.0,Fleece,3,210.72,632.16,141.03,423.09,209.07,33.07,0
1584,61,Other,North East,29575.0,Waterproof Jacket,4,197.07,788.28,119.2,476.8,311.48,39.51,1
1585,61,Male,Midlands,31221.0,Softshell,4,206.08,824.32,123.77,495.08,329.24,39.94,1
1586,68,Male,South East,27514.0,Softshell,4,204.86,819.44,152.65,610.6,208.84,25.49,0
1587,47,Male,Northern Ireland,37690.0,Down Jacket,1,160.0,160.0,115.6,115.6,44.4,27.75,0
1588,55,Male,Scotland,38776.0,Down Jacket,4,115.94,463.76,82.54,330.16,133.6,28.81,0
1589,51,Male,Midlands,43250.0,Fleece,1,171.23,171.23,98.56,98.56,72.67,42.44,1
1590,29,Male,South West,41528.0,Softshell,3,242.86,728.58,170.25,510.75,217.83,29.9,0
1591,36,Female,South West,40528.0,Waterproof Jacket,1,180.05,180.05,106.75,106.75,73.3,40.71,1
1592,54,Other,Northern Ireland,31710.0,Waterproof Jacket,3,81.88,245.64,61.04,183.12,62.52,25.45,0
1593,61,Female,North West,31069.0,Waterproof Jacket,3,90.15,270.45,50.52,151.56,118.89,43.96,1
1594,66,Male,South West,26288.0,Fleece,4,248.79,995.16,154.36,617.44,377.72,37.96,1
1595,34,Male,North West,26108.0,Fleece,4,92.23,368.92,58.63,234.52,134.4,36.43,1
1596,27,Other,South East,36943.0,3-in-1 Jacket,1,87.83,87.83,62.78,62.78,25.05,28.52,0
1597,66,Female,Midlands,27806.0,Waterproof Jacket,2,140.01,280.02,98.46,196.92,83.1,29.68,0
1598,64,Other,South East,49683.0,Waterproof Jacket,4,244.78,979.12,152.99,611.96,367.16,37.5,1
1599,29,Female,South East,34625.0,Fleece,4,134.17,536.68,88.97,355.88,180.8,33.69,0
